0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, weight
35.68, 69.46, 59.06, 89.64, 67.75, 70.96, 158.62, 353.8, 137.71, 82.76, 69.14, 58.39, 60.56, 95.26, 196.19, 259.83, 131.02, 98.76, 101.88, 47.04, 58.9, 113.66, 171.04, 220.88, 276.45, 233.66, 182.44, 140.83, 132.88, 220.62, 308.82, 433.64, 301.01, 230.24, 197.81, 127.59, 114.91, 207.11, 252.35, 443.89, 177.57, 217.6, 203.41, 164.16, 150.44, 186.96, 235.27, 347.92, 6.7590357483904
44.32, 31.41, 59.49, 86.6, 86.79, 86.62, 169.81, 373.08, 148.16, 81.98, 50.53, 38.5, 62.07, 101.72, 207.36, 300.32, 137.76, 125.99, 123.69, 42.53, 67.69, 116.83, 191.58, 243.5, 290.51, 242.3, 195.05, 142.96, 136.58, 237.74, 336.51, 462.35, 306.93, 255.2, 220.54, 141.86, 111.88, 214.68, 269.25, 474.04, 198.16, 211.16, 215.62, 201.79, 141.64, 175.21, 247.45, 364.61, 7.1983769166503295
78.4, 86.45, 60.81, 54.31, 50.07, 48.46, 165.13, 348.29, 141.42, 84.34, 96.14, 53.68, 56.36, 95.69, 201.17, 263.14, 130.11, 107.14, 103.42, 46.71, 64.44, 116.67, 183.36, 230.98, 284.5, 237.96, 184.25, 140.12, 135.51, 227.04, 321.07, 444.12, 289.4, 219.58, 202.72, 122.27, 99.64, 211.16, 260.68, 464.07, 127.5, 183.75, 224.67, 172.43, 119.95, 174.39, 222.23, 299.34, 7.68619582217235
66.57, 61.19, 47.4, 73.64, 64.48, 39.22, 143.92, 295.43, 121.94, 69.82, 39.12, 62.82, 50.56, 84.81, 172.85, 216.48, 110.05, 102.88, 98.12, 45.88, 58.66, 98.96, 158.74, 205.11, 252.63, 214.82, 165.72, 127.04, 113.93, 203.87, 286.61, 393.54, 228.01, 191.21, 183.83, 91.62, 76.36, 183.76, 233.53, 406.47, 153.08, 173.84, 210.77, 135.0, 127.24, 119.59, 192.01, 254.33, 8.149016490134883
45.31, 21.07, 56.74, 90.55, 100.29, 81.95, 181.22, 346.23, 148.61, 90.08, 63.16, 66.84, 67.44, 107.15, 215.8, 302.39, 140.55, 119.19, 122.59, 54.4, 77.28, 124.62, 196.35, 251.89, 291.87, 254.1, 192.29, 147.48, 141.7, 244.27, 350.72, 467.73, 211.29, 231.63, 218.12, 127.87, 108.27, 223.89, 281.08, 428.85, 130.11, 141.32, 187.85, 189.56, 142.33, 146.53, 233.49, 290.04, 8.598588935966925
68.7, 73.43, 77.47, 70.43, 70.49, 68.13, 201.94, 377.51, 174.16, 103.87, 65.62, 62.27, 66.3, 115.7, 235.87, 291.63, 144.93, 134.13, 132.98, 61.6, 88.17, 140.0, 216.64, 281.16, 260.2, 226.68, 203.67, 163.76, 162.0, 275.39, 399.0, 505.97, 142.87, 120.48, 133.59, 122.24, 112.93, 240.46, 299.59, 438.06, 171.99, 168.19, 145.29, 199.78, 155.21, 202.1, 297.55, 404.66, 9.043731065928748
51.48, 51.67, 63.5, 48.91, 47.42, 56.19, 180.97, 328.47, 149.43, 87.46, 53.68, 34.44, 58.13, 99.0, 211.25, 279.96, 135.7, 120.26, 115.5, 44.47, 66.46, 122.51, 193.65, 253.67, 288.22, 264.15, 200.45, 153.88, 147.96, 246.0, 354.8, 451.45, 165.29, 226.44, 201.91, 122.86, 113.5, 215.76, 279.06, 356.86, 144.33, 196.53, 181.21, 164.04, 140.05, 180.46, 344.07, 323.51, 9.487987686351733
22.81, 24.86, 27.92, 39.02, 38.05, 35.52, 120.53, 213.87, 101.86, 57.28, 36.01, 29.86, 33.74, 66.22, 142.33, 182.76, 87.99, 83.24, 85.3, 31.49, 47.53, 81.77, 127.63, 166.35, 176.61, 179.03, 139.56, 100.53, 97.86, 167.08, 240.51, 302.02, 92.13, 159.17, 134.11, 78.79, 76.61, 151.71, 194.81, 246.34, 103.86, 164.41, 131.53, 116.93, 106.17, 231.9, 310.41, 239.57, 10.379881060694803
43.42, 51.11, 37.75, 47.11, 51.81, 49.58, 121.53, 210.35, 101.99, 61.4, 31.28, 38.88, 37.75, 68.07, 143.19, 188.2, 90.04, 82.11, 76.5, 36.5, 46.81, 83.15, 129.47, 167.48, 179.27, 174.89, 134.5, 105.66, 101.05, 166.24, 240.73, 304.63, 92.08, 166.31, 135.11, 72.35, 75.79, 147.09, 191.07, 247.72, 120.61, 171.53, 136.93, 114.19, 127.05, 369.17, 216.95, 217.69, 10.829126307671315
7.58, 1.1, 18.79, 52.58, 24.09, 43.23, 182.89, 293.95, 149.72, 88.88, 60.58, 36.66, 50.99, 97.36, 212.78, 275.5, 135.19, 129.06, 129.23, 47.03, 68.47, 122.15, 191.92, 258.66, 270.4, 257.61, 211.33, 153.73, 151.73, 253.05, 366.65, 465.45, 122.83, 196.4, 203.64, 110.36, 121.14, 224.37, 304.66, 394.09, 126.86, 138.79, 186.97, 148.12, 131.6, 244.09, 317.58, 291.19, 11.284764073432894
63.78, 59.49, 58.36, 70.13, 62.66, 52.68, 177.89, 245.98, 145.11, 88.5, 72.66, 64.48, 54.23, 93.8, 205.84, 270.03, 125.74, 121.08, 119.42, 54.67, 67.69, 118.22, 186.03, 255.39, 238.12, 206.11, 178.73, 144.12, 142.19, 247.86, 363.36, 444.11, 114.7, 130.81, 151.76, 107.32, 96.66, 211.12, 280.2, 376.23, 204.62, 205.67, 177.38, 157.39, 141.25, 260.11, 369.22, 252.88, 11.745389543478991
