0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, weight
0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 39.34, 79.65, 122.83, 134.87, 123.72, 144.32, 12.74, 0.35, 216.91, 253.3, 223.12, 245.7, 317.68, 268.39, 0.22, 0.0, 0.01, 0.01, 0.03, 0.04, 0.02, 0.59, 0.0, 0.1998474759403057
0.0, 0.66, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.18, 55.91, 79.91, 131.85, 159.24, 136.68, 172.55, 8.72, 3.82, 182.75, 233.17, 204.42, 264.27, 247.84, 244.64, 1.94, 0.0, 12.16, 30.71, 95.58, 77.12, 13.9, 127.46, 0.06, 0.19941378303144852
0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 44.98, 96.3, 72.34, 216.53, 130.82, 67.85, 0.14, 0.01, 104.58, 130.74, 184.97, 119.16, 130.26, 154.64, 4.06, 0.0, 0.01, 0.01, 0.02, 0.02, 0.02, 198.9, 0.1, 0.22228906979659732
0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 46.25, 58.38, 74.96, 137.99, 139.46, 132.72, 0.08, 2.67, 155.03, 191.56, 226.94, 154.88, 205.09, 218.79, 1.16, 0.0, 0.01, 0.01, 0.03, 0.03, 0.01, 0.65, 0.0, 0.22074290151341855
0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01, 47.17, 70.28, 60.92, 63.82, 85.57, 170.53, 0.06, 4.26, 276.15, 217.54, 123.3, 116.47, 296.01, 182.86, 0.03, 0.0, 0.01, 0.01, 0.02, 0.02, 0.01, 115.52, 0.0, 0.2431721357620283
0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 62.33, 69.96, 64.04, 87.63, 56.15, 81.99, 3.13, 0.04, 164.08, 241.55, 141.73, 165.67, 227.65, 144.12, 0.27, 0.0, 0.01, 0.02, 0.03, 0.03, 0.02, 0.37, 0.0, 0.24176123688330323
0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 42.2, 76.31, 102.39, 65.16, 76.61, 169.99, 0.13, 0.08, 175.58, 182.23, 216.64, 128.28, 200.8, 198.59, 0.07, 0.0, 0.01, 0.02, 0.04, 0.02, 0.01, 0.79, 0.0, 0.2643092500157633
0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 47.43, 78.22, 102.75, 120.53, 136.91, 193.09, 20.84, 0.08, 152.12, 172.12, 138.64, 166.26, 265.08, 190.31, 0.95, 0.0, 0.01, 0.02, 0.03, 0.03, 0.02, 0.62, 0.0, 0.26313330097795967
0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.07, 41.61, 78.55, 131.06, 142.07, 118.0, 165.54, 0.08, 3.23, 283.24, 219.08, 201.95, 155.86, 257.41, 286.74, 0.11, 0.0, 0.01, 0.02, 0.03, 0.03, 0.01, 123.2, 0.01, 0.2859653819043413
0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 26.2, 30.73, 68.26, 23.09, 64.58, 62.26, 0.04, 0.08, 114.09, 191.59, 156.53, 110.36, 228.13, 102.89, 1.91, 0.0, 0.01, 0.01, 0.02, 0.02, 0.01, 0.52, 0.0, 0.28528863322285886
